Sublist	Category	Term	RT	Genes	Count	%	P-Value	Benjamini	Fisher Exact	-Log
	GOTERM_MF_DIRECT	proteasome binding	RT		7	0.5	1.00E-03	1.70E-02	1.30E-04	3.886056648
	GOTERM_MF_DIRECT	isopeptidase activity	RT		6	0.5	1.30E-03	2.10E-02	1.30E-04	3.886056648
	GOTERM_MF_DIRECT	translation initiation factor binding	RT		8	0.6	9.80E-04	1.60E-02	1.50E-04	3.823908741
	GOTERM_MF_DIRECT	small ribosomal subunit rRNA binding	RT		5	0.4	2.30E-03	3.30E-02	1.70E-04	3.769551079
	GOTERM_MF_DIRECT	single-stranded RNA binding	RT		12	0.9	8.00E-04	1.40E-02	2.00E-04	3.698970004
	GOTERM_MF_DIRECT	poly(U) RNA binding	RT		8	0.6	1.30E-03	2.00E-02	2.10E-04	3.677780705
	GOTERM_MF_DIRECT	structural molecule activity	RT		27	2	6.20E-04	1.20E-02	2.70E-04	3.568636236
	GOTERM_MF_DIRECT	nuclear import signal receptor activity	RT		7	0.5	1.90E-03	2.90E-02	2.80E-04	3.552841969
	GOTERM_MF_DIRECT	calcium-dependent phospholipid binding	RT		12	0.9	1.10E-03	1.80E-02	2.90E-04	3.537602002
	GOTERM_MF_DIRECT	histone binding	RT		27	2	6.80E-04	1.30E-02	3.00E-04	3.522878745
	GOTERM_MF_DIRECT	phospholipase inhibitor activity	RT		5	0.4	3.60E-03	4.70E-02	3.10E-04	3.508638306
	GOTERM_MF_DIRECT	aminoacyl-tRNA editing activity	RT		5	0.4	3.60E-03	4.70E-02	3.10E-04	3.508638306
	GOTERM_MF_DIRECT	large ribosomal subunit rRNA binding	RT		4	0.3	5.80E-03	6.90E-02	3.20E-04	3.494850022
	GOTERM_MF_DIRECT	U1 snRNP binding	RT		4	0.3	5.80E-03	6.90E-02	3.20E-04	3.494850022
	GOTERM_MF_DIRECT	acetyl-CoA C-acetyltransferase activity	RT		4	0.3	5.80E-03	6.90E-02	3.20E-04	3.494850022
	GOTERM_MF_DIRECT	U2 snRNA binding	RT		4	0.3	5.80E-03	6.90E-02	3.20E-04	3.494850022
	GOTERM_MF_DIRECT	nucleosomal DNA binding	RT		10	0.8	1.50E-03	2.30E-02	3.40E-04	3.468521083
	GOTERM_MF_DIRECT	protein-disulfide reductase activity	RT		3	0.2	1.40E-02	1.30E-01	3.40E-04	3.468521083
	GOTERM_MF_DIRECT	endoplasmic reticulum signal peptide binding	RT		3	0.2	1.40E-02	1.30E-01	3.40E-04	3.468521083
	GOTERM_MF_DIRECT	"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"	RT		3	0.2	1.40E-02	1.30E-01	3.40E-04	3.468521083
	GOTERM_MF_DIRECT	protein kinase C inhibitor activity	RT		3	0.2	1.40E-02	1.30E-01	3.40E-04	3.468521083
	GOTERM_MF_DIRECT	"3 iron, 4 sulfur cluster binding"	RT		3	0.2	1.40E-02	1.30E-01	3.40E-04	3.468521083
	GOTERM_MF_DIRECT	damaged DNA binding	RT		14	1.1	1.20E-03	1.90E-02	3.60E-04	3.443697499
	GOTERM_MF_DIRECT	TBP-class protein binding	RT		8	0.6	2.10E-03	3.10E-02	3.80E-04	3.420216403
	GOTERM_MF_DIRECT	metalloaminopeptidase activity	RT		8	0.6	2.10E-03	3.10E-02	3.80E-04	3.420216403
	GOTERM_MF_DIRECT	mRNA 3'-UTR binding	RT		30	2.3	8.70E-04	1.50E-02	4.10E-04	3.387216143
	GOTERM_MF_DIRECT	small GTPase binding	RT		36	2.7	8.60E-04	1.50E-02	4.40E-04	3.356547324
	GOTERM_MF_DIRECT	adenyl-nucleotide exchange factor activity	RT		5	0.4	5.30E-03	6.50E-02	5.40E-04	3.26760624
	GOTERM_MF_DIRECT	nuclear export signal receptor activity	RT		5	0.4	5.30E-03	6.50E-02	5.40E-04	3.26760624
	GOTERM_MF_DIRECT	DNA polymerase binding	RT		7	0.5	3.30E-03	4.40E-02	5.50E-04	3.259637311
	GOTERM_MF_DIRECT	miRNA binding	RT		9	0.7	2.90E-03	4.10E-02	6.70E-04	3.173925197
	GOTERM_MF_DIRECT	protein phosphatase binding	RT		16	1.2	2.00E-03	2.90E-02	7.00E-04	3.15490196
	GOTERM_MF_DIRECT	ubiquitin-like protein conjugating enzyme binding	RT		4	0.3	9.70E-03	1.10E-01	7.10E-04	3.148741651
	GOTERM_MF_DIRECT	3-hydroxyacyl-CoA dehydrogenase activity	RT		4	0.3	9.70E-03	1.10E-01	7.10E-04	3.148741651
	GOTERM_MF_DIRECT	small protein activating enzyme activity	RT		4	0.3	9.70E-03	1.10E-01	7.10E-04	3.148741651
	GOTERM_MF_DIRECT	RNA stem-loop binding	RT		7	0.5	4.20E-03	5.40E-02	7.40E-04	3.13076828
	GOTERM_MF_DIRECT	myosin V binding	RT		6	0.5	5.10E-03	6.40E-02	7.40E-04	3.13076828
	GOTERM_MF_DIRECT	AMP binding	RT		6	0.5	5.10E-03	6.40E-02	7.40E-04	3.13076828
	GOTERM_MF_DIRECT	Hsp90 protein binding	RT		10	0.8	3.00E-03	4.20E-02	7.60E-04	3.119186408
	GOTERM_MF_DIRECT	aminopeptidase activity	RT		8	0.6	4.00E-03	5.20E-02	8.30E-04	3.080921908
	GOTERM_MF_DIRECT	"binding, bridging"	RT		15	1.1	2.50E-03	3.60E-02	8.70E-04	3.060480747
	GOTERM_MF_DIRECT	phosphate ion binding	RT		5	0.4	1.00E-02	1.10E-01	1.30E-03	2.886056648
	GOTERM_MF_DIRECT	U1 snRNA binding	RT		4	0.3	1.50E-02	1.40E-01	1.30E-03	2.886056648
	GOTERM_MF_DIRECT	poly(G) binding	RT		4	0.3	1.50E-02	1.40E-01	1.30E-03	2.886056648
	GOTERM_MF_DIRECT	RISC complex binding	RT		3	0.2	2.70E-02	2.30E-01	1.30E-03	2.886056648
	GOTERM_MF_DIRECT	L-malate dehydrogenase activity	RT		3	0.2	2.70E-02	2.30E-01	1.30E-03	2.886056648
	GOTERM_MF_DIRECT	protein C-terminus binding	RT		27	2	2.90E-03	4.10E-02	1.40E-03	2.853871964
	GOTERM_MF_DIRECT	amino acid binding	RT		6	0.5	8.50E-03	9.60E-02	1.40E-03	2.853871964
	GOTERM_MF_DIRECT	mRNA 3'-UTR AU-rich region binding	RT		7	0.5	8.00E-03	9.10E-02	1.70E-03	2.769551079
	GOTERM_MF_DIRECT	helicase activity	RT		12	0.9	5.80E-03	6.90E-02	1.90E-03	2.721246399
	GOTERM_MF_DIRECT	protein disulfide isomerase activity	RT		6	0.5	1.10E-02	1.10E-01	1.90E-03	2.721246399
	GOTERM_MF_DIRECT	nucleoside diphosphate kinase activity	RT		6	0.5	1.10E-02	1.10E-01	1.90E-03	2.721246399
	GOTERM_MF_DIRECT	ATPase binding	RT		15	1.1	5.20E-03	6.50E-02	2.00E-03	2.698970004
	GOTERM_MF_DIRECT	protein tag	RT		5	0.4	1.40E-02	1.30E-01	2.00E-03	2.698970004
	GOTERM_MF_DIRECT	glucose binding	RT		5	0.4	1.40E-02	1.30E-01	2.00E-03	2.698970004
	GOTERM_MF_DIRECT	nitric-oxide synthase regulator activity	RT		4	0.3	2.10E-02	1.90E-01	2.30E-03	2.638272164
	GOTERM_MF_DIRECT	ATPase activator activity	RT		7	0.5	1.20E-02	1.20E-01	2.60E-03	2.585026652
	GOTERM_MF_DIRECT	antioxidant activity	RT		6	0.5	1.30E-02	1.30E-01	2.60E-03	2.585026652
	GOTERM_MF_DIRECT	DNA binding	RT		116	8.7	3.70E-03	4.80E-02	2.70E-03	2.568636236
	GOTERM_MF_DIRECT	endopeptidase activity	RT		14	1.1	7.40E-03	8.60E-02	2.80E-03	2.552841969
	GOTERM_MF_DIRECT	ubiquitin conjugating enzyme activity	RT		8	0.6	1.10E-02	1.20E-01	3.00E-03	2.522878745
	GOTERM_MF_DIRECT	epoxide hydrolase activity	RT		3	0.2	4.30E-02	3.30E-01	3.10E-03	2.508638306
	GOTERM_MF_DIRECT	RS domain binding	RT		3	0.2	4.30E-02	3.30E-01	3.10E-03	2.508638306
	GOTERM_MF_DIRECT	superoxide dismutase activity	RT		3	0.2	4.30E-02	3.30E-01	3.10E-03	2.508638306
	GOTERM_MF_DIRECT	small protein activating enzyme binding	RT		3	0.2	4.30E-02	3.30E-01	3.10E-03	2.508638306
	GOTERM_MF_DIRECT	ribose phosphate diphosphokinase activity	RT		3	0.2	4.30E-02	3.30E-01	3.10E-03	2.508638306
	GOTERM_MF_DIRECT	misfolded protein binding	RT		7	0.5	1.40E-02	1.30E-01	3.30E-03	2.48148606
	GOTERM_MF_DIRECT	MHC class I protein binding	RT		6	0.5	1.60E-02	1.50E-01	3.30E-03	2.48148606
	GOTERM_MF_DIRECT	transferase activity	RT		22	1.7	7.50E-03	8.70E-02	3.60E-03	2.443697499
	GOTERM_MF_DIRECT	FK506 binding	RT		4	0.3	2.80E-02	2.40E-01	3.60E-03	2.443697499
	GOTERM_MF_DIRECT	enoyl-CoA hydratase activity	RT		4	0.3	2.80E-02	2.40E-01	3.60E-03	2.443697499
	GOTERM_MF_DIRECT	Tat protein binding	RT		4	0.3	2.80E-02	2.40E-01	3.60E-03	2.443697499
	GOTERM_MF_DIRECT	monosaccharide binding	RT		4	0.3	2.80E-02	2.40E-01	3.60E-03	2.443697499
	GOTERM_MF_DIRECT	protein-arginine N-methyltransferase activity	RT		4	0.3	2.80E-02	2.40E-01	3.60E-03	2.443697499
	GOTERM_MF_DIRECT	fibroblast growth factor binding	RT		6	0.5	2.00E-02	1.80E-01	4.20E-03	2.37675071
	GOTERM_MF_DIRECT	iron-sulfur cluster binding	RT		6	0.5	2.00E-02	1.80E-01	4.20E-03	2.37675071
	GOTERM_MF_DIRECT	transcription coactivator activity	RT		30	2.3	8.00E-03	9.10E-02	4.40E-03	2.356547324
	GOTERM_MF_DIRECT	peptidase activity	RT		16	1.2	1.10E-02	1.10E-01	4.60E-03	2.337242168
	GOTERM_MF_DIRECT	tubulin binding	RT		11	0.8	1.30E-02	1.30E-01	4.60E-03	2.337242168
	GOTERM_MF_DIRECT	kinase binding	RT		15	1.1	1.20E-02	1.20E-01	4.90E-03	2.30980392
	GOTERM_MF_DIRECT	carboxylic ester hydrolase activity	RT		7	0.5	1.90E-02	1.70E-01	4.90E-03	2.30980392
	GOTERM_MF_DIRECT	histone deacetylase binding	RT		18	1.4	1.10E-02	1.10E-01	5.00E-03	2.301029996
	GOTERM_MF_DIRECT	protein methyltransferase activity	RT		4	0.3	3.70E-02	3.00E-01	5.30E-03	2.27572413
	GOTERM_MF_DIRECT	endopeptidase activator activity	RT		4	0.3	3.70E-02	3.00E-01	5.30E-03	2.27572413
	GOTERM_MF_DIRECT	U3 snoRNA binding	RT		4	0.3	3.70E-02	3.00E-01	5.30E-03	2.27572413
	GOTERM_MF_DIRECT	5S rRNA binding	RT		4	0.3	3.70E-02	3.00E-01	5.30E-03	2.27572413
	GOTERM_MF_DIRECT	nucleotide binding	RT		14	1.1	1.50E-02	1.40E-01	6.30E-03	2.200659451
	GOTERM_MF_DIRECT	virus receptor activity	RT		12	0.9	1.60E-02	1.50E-01	6.40E-03	2.193820026
	GOTERM_MF_DIRECT	pyridoxal phosphate binding	RT		10	0.8	1.90E-02	1.70E-01	6.60E-03	2.180456064
	GOTERM_MF_DIRECT	polyubiquitin binding	RT		7	0.5	2.50E-02	2.20E-01	7.00E-03	2.15490196
	GOTERM_MF_DIRECT	phosphatidylethanolamine binding	RT		4	0.3	4.70E-02	3.50E-01	7.50E-03	2.124938737
	GOTERM_MF_DIRECT	MDM2/MDM4 family protein binding	RT		4	0.3	4.70E-02	3.50E-01	7.50E-03	2.124938737
	GOTERM_MF_DIRECT	pre-mRNA intronic binding	RT		4	0.3	4.70E-02	3.50E-01	7.50E-03	2.124938737
	GOTERM_MF_DIRECT	ion transmembrane transporter activity	RT		4	0.3	4.70E-02	3.50E-01	7.50E-03	2.124938737
	GOTERM_MF_DIRECT	vinculin binding	RT		4	0.3	4.70E-02	3.50E-01	7.50E-03	2.124938737
	GOTERM_MF_DIRECT	potassium ion binding	RT		4	0.3	4.70E-02	3.50E-01	7.50E-03	2.124938737
	GOTERM_MF_DIRECT	NADP binding	RT		8	0.6	2.50E-02	2.20E-01	7.90E-03	2.102372909
	GOTERM_MF_DIRECT	RNA polymerase binding	RT		5	0.4	4.00E-02	3.20E-01	8.50E-03	2.070581074
	GOTERM_MF_DIRECT	MHC class II protein complex binding	RT		6	0.5	3.70E-02	3.00E-01	9.70E-03	2.013228266
	GOTERM_MF_DIRECT	enzyme activator activity	RT		10	0.8	2.80E-02	2.40E-01	1.10E-02	1.958607315
	GOTERM_MF_DIRECT	chromatin binding	RT		46	3.5	1.90E-02	1.70E-01	1.20E-02	1.920818754
	GOTERM_MF_DIRECT	tau protein binding	RT		8	0.6	3.60E-02	3.00E-01	1.20E-02	1.920818754
	GOTERM_MF_DIRECT	peptidyl-prolyl cis-trans isomerase activity	RT		8	0.6	4.00E-02	3.20E-01	1.40E-02	1.853871964
	GOTERM_MF_DIRECT	nucleosome binding	RT		6	0.5	4.90E-02	3.60E-01	1.40E-02	1.853871964
	GOTERM_MF_DIRECT	Hsp70 protein binding	RT		8	0.6	4.40E-02	3.40E-01	1.60E-02	1.795880017
	GOTERM_MF_DIRECT	flavin adenine dinucleotide binding	RT		10	0.8	4.70E-02	3.50E-01	2.00E-02	1.698970004
	INTERPRO	RNA recognition motif domain	RT		71	5.3	5.20E-27	1.20E-23	8.80E-28	27.05551733
	INTERPRO	"Nucleotide-binding, alpha-beta plait"	RT		73	5.5	1.30E-24	1.50E-21	2.60E-25	24.58502665
	INTERPRO	"Histone H4, conserved site"	RT		14	1.1	9.20E-15	5.10E-12	4.80E-17	16.31875876
	INTERPRO	Histone H4	RT		14	1.1	6.50E-14	2.90E-11	6.70E-16	15.1739252
	INTERPRO	P-loop containing nucleoside triphosphate hydrolase	RT		130	9.8	6.30E-15	4.70E-12	2.90E-15	14.537602
	INTERPRO	TATA box binding protein associated factor (TAF)	RT		14	1.1	3.20E-13	1.20E-10	5.00E-15	14.30103
	INTERPRO	"Nucleic acid-binding, OB-fold"	RT		28	2.1	9.20E-13	2.90E-10	1.20E-13	12.92081875
	INTERPRO	Thioredoxin domain	RT		18	1.4	2.90E-10	8.10E-08	2.70E-11	10.56863624
	INTERPRO	"Proteasome, subunit alpha/beta"	RT		13	1	6.90E-09	1.70E-06	4.20E-10	9.37675071
	INTERPRO	"Actin-binding, cofilin/tropomyosin type"	RT		9	0.7	6.60E-08	1.20E-05	1.60E-09	8.795880017
	INTERPRO	"Translation elongation/initiation factor/Ribosomal, beta-barrel"	RT		14	1.1	2.80E-08	6.20E-06	2.50E-09	8.602059991
	INTERPRO	"Chaperonin TCP-1, conserved site"	RT		8	0.6	2.20E-07	2.80E-05	4.10E-09	8.387216143
	INTERPRO	Heat shock protein 70 family	RT		10	0.8	1.10E-07	1.80E-05	4.90E-09	8.30980392
	INTERPRO	"Heat shock protein 70, conserved site"	RT		10	0.8	1.10E-07	1.80E-05	4.90E-09	8.30980392
	INTERPRO	Chaperone tailless complex polypeptide 1 (TCP-1)	RT		9	0.7	1.80E-07	2.40E-05	6.00E-09	8.22184875
	INTERPRO	Rossmann-like alpha/beta/alpha sandwich fold	RT		16	1.2	5.50E-08	1.10E-05	6.70E-09	8.173925197
	INTERPRO	14-3-3 protein	RT		7	0.5	6.80E-07	6.90E-05	7.10E-09	8.148741651
	INTERPRO	"14-3-3 protein, conserved site"	RT		7	0.5	6.80E-07	6.90E-05	7.10E-09	8.148741651
	INTERPRO	14-3-3 domain	RT		7	0.5	6.80E-07	6.90E-05	7.10E-09	8.148741651
	INTERPRO	Proteasome component (PCI) domain	RT		12	0.9	1.60E-07	2.30E-05	1.30E-08	7.886056648
	INTERPRO	"DNA/RNA helicase, DEAD/DEAH box type, N-terminal"	RT		20	1.5	1.50E-07	2.20E-05	2.70E-08	7.568636236
	INTERPRO	"Translation elongation factor EFTu/EF1A, domain 2"	RT		9	0.7	9.90E-07	9.60E-05	4.80E-08	7.318758763
	INTERPRO	Small GTP-binding protein domain	RT		33	2.5	2.70E-07	3.10E-05	8.30E-08	7.080921908
	INTERPRO	26S proteasome subunit P45	RT		6	0.5	8.50E-06	5.00E-04	1.00E-07	7
	INTERPRO	"Mini-chromosome maintenance, conserved site"	RT		6	0.5	8.50E-06	5.00E-04	1.00E-07	7
	INTERPRO	"Aminoacyl-tRNA synthetase, class I, conserved site"	RT		9	0.7	2.00E-06	1.60E-04	1.10E-07	6.958607315
	INTERPRO	GroEL-like equatorial domain	RT		9	0.7	2.00E-06	1.60E-04	1.10E-07	6.958607315
	INTERPRO	"Aminoacyl-tRNA synthetase, class II"	RT		10	0.8	1.60E-06	1.40E-04	1.20E-07	6.920818754
	INTERPRO	Ribosomal protein S5 domain 2-type fold	RT		15	1.1	1.10E-06	9.80E-05	1.60E-07	6.795880017
	INTERPRO	"Elongation factor, GTP-binding domain"	RT		10	0.8	2.70E-06	2.10E-04	2.20E-07	6.657577319
	INTERPRO	Chaperonin Cpn60/TCP-1	RT		9	0.7	3.70E-06	2.50E-04	2.40E-07	6.619788758
	INTERPRO	TCP-1-like chaperonin intermediate domain	RT		9	0.7	3.70E-06	2.50E-04	2.40E-07	6.619788758
	INTERPRO	GroEL-like apical domain	RT		9	0.7	3.70E-06	2.50E-04	2.40E-07	6.619788758
	INTERPRO	"RNA helicase, DEAD-box type, Q motif"	RT		13	1	2.00E-06	1.60E-04	2.50E-07	6.602059991
	INTERPRO	"Thioredoxin, conserved site"	RT		9	0.7	6.70E-06	4.10E-04	4.80E-07	6.318758763
	INTERPRO	Ubiquitin	RT		17	1.3	2.90E-06	2.10E-04	5.80E-07	6.236572006
	INTERPRO	"Proteasome, alpha-subunit, N-terminal domain"	RT		7	0.5	1.70E-05	8.20E-04	7.10E-07	6.148741651
	INTERPRO	Proteasome A-type subunit	RT		7	0.5	1.70E-05	8.20E-04	7.10E-07	6.148741651
	INTERPRO	"Annexin repeat, conserved site"	RT		8	0.6	1.60E-05	8.20E-04	1.00E-06	6
	INTERPRO	Annexin	RT		8	0.6	1.60E-05	8.20E-04	1.00E-06	6
	INTERPRO	Annexin repeat	RT		8	0.6	1.60E-05	8.20E-04	1.00E-06	6
	INTERPRO	Armadillo-type fold	RT		50	3.8	2.80E-06	2.10E-04	1.20E-06	5.920818754
	INTERPRO	"Helicase, C-terminal"	RT		23	1.7	5.40E-06	3.50E-04	1.50E-06	5.823908741
	INTERPRO	"Peroxiredoxin, C-terminal"	RT		5	0.4	1.00E-04	3.70E-03	1.50E-06	5.823908741
	INTERPRO	Disulphide isomerase	RT		5	0.4	1.00E-04	3.70E-03	1.50E-06	5.823908741
	INTERPRO	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant	RT		5	0.4	1.00E-04	3.70E-03	1.50E-06	5.823908741
	INTERPRO	"Tubulin, C-terminal"	RT		10	0.8	1.70E-05	8.20E-04	1.80E-06	5.744727495
	INTERPRO	"Tubulin/FtsZ, 2-layer sandwich domain"	RT		10	0.8	1.70E-05	8.20E-04	1.80E-06	5.744727495
	INTERPRO	"S15/NS1, RNA-binding"	RT		6	0.5	7.10E-05	2.80E-03	2.60E-06	5.585026652
	INTERPRO	"Tubulin/FtsZ, C-terminal"	RT		10	0.8	2.40E-05	1.10E-03	2.80E-06	5.552841969
	INTERPRO	"RNA recognition motif domain, eukaryote"	RT		10	0.8	2.40E-05	1.10E-03	2.80E-06	5.552841969
	INTERPRO	"Tubulin, conserved site"	RT		10	0.8	2.40E-05	1.10E-03	2.80E-06	5.552841969
	INTERPRO	"Helicase, superfamily 1/2, ATP-binding domain"	RT		23	1.7	9.90E-06	5.60E-04	2.90E-06	5.537602002
	INTERPRO	"Proteasome, beta-type subunit, conserved site"	RT		7	0.5	6.60E-05	2.70E-03	4.10E-06	5.387216143
	INTERPRO	Tubulin	RT		10	0.8	3.50E-05	1.50E-03	4.30E-06	5.366531544
	INTERPRO	"Tubulin/FtsZ, GTPase domain"	RT		10	0.8	3.50E-05	1.50E-03	4.30E-06	5.366531544
	INTERPRO	"RNA helicase, ATP-dependent, DEAD-box, conserved site"	RT		10	0.8	4.90E-05	2.10E-03	6.40E-06	5.193820026
	INTERPRO	"Importin-beta, N-terminal"	RT		8	0.6	7.40E-05	2.90E-03	6.70E-06	5.173925197
	INTERPRO	"ATPase, AAA-type, core"	RT		14	1.1	3.60E-05	1.50E-03	7.20E-06	5.142667504
	INTERPRO	"Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"	RT		7	0.5	1.20E-04	4.10E-03	8.40E-06	5.075720714
	INTERPRO	WHEP-TRS	RT		5	0.4	3.00E-04	9.10E-03	8.60E-06	5.065501549
	INTERPRO	"ATPase, AAA-type, conserved site"	RT		10	0.8	6.80E-05	2.80E-03	9.40E-06	5.026872146
	INTERPRO	"Beta tubulin, autoregulation binding site"	RT		6	0.5	2.80E-04	8.90E-03	1.70E-05	4.769551079
	INTERPRO	"Mini-chromosome maintenance, DNA-dependent ATPase"	RT		6	0.5	2.80E-04	8.90E-03	1.70E-05	4.769551079
	INTERPRO	"Heat shock protein Hsp90, N-terminal"	RT		6	0.5	2.80E-04	8.90E-03	1.70E-05	4.769551079
	INTERPRO	"Peptidase M24, structural domain"	RT		6	0.5	2.80E-04	8.90E-03	1.70E-05	4.769551079
	INTERPRO	"Peroxiredoxin, AhpC-type"	RT		4	0.3	1.20E-03	3.10E-02	2.20E-05	4.657577319
	INTERPRO	"Glutathione S-transferase, C-terminal"	RT		9	0.7	1.80E-04	6.20E-03	2.50E-05	4.602059991
	INTERPRO	AAA+ ATPase domain	RT		24	1.8	7.90E-05	3.00E-03	2.80E-05	4.552841969
	INTERPRO	W2 domain	RT		5	0.4	6.50E-04	1.80E-02	2.80E-05	4.552841969
	INTERPRO	"Translation elongation factor EFTu/EF1A, C-terminal"	RT		5	0.4	6.50E-04	1.80E-02	2.80E-05	4.552841969
	INTERPRO	"Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal"	RT		6	0.5	4.90E-04	1.40E-02	3.50E-05	4.455931956
	INTERPRO	Proteasome B-type subunit	RT		6	0.5	4.90E-04	1.40E-02	3.50E-05	4.455931956
	INTERPRO	Armadillo-like helical	RT		33	2.5	8.90E-05	3.30E-03	3.80E-05	4.420216403
	INTERPRO	K Homology domain	RT		11	0.8	2.30E-04	7.50E-03	4.30E-05	4.366531544
	INTERPRO	"K Homology domain, type 1"	RT		11	0.8	2.30E-04	7.50E-03	4.30E-05	4.366531544
	INTERPRO	"MIF4-like, type 1/2/3"	RT		7	0.5	4.50E-04	1.30E-02	4.70E-05	4.327902142
	INTERPRO	Translation protein SH3-like domain	RT		7	0.5	4.50E-04	1.30E-02	4.70E-05	4.327902142
	INTERPRO	"Ubiquitin-conjugating enzyme, active site"	RT		9	0.7	3.30E-04	1.00E-02	5.00E-05	4.301029996
	INTERPRO	Histone-fold	RT		22	1.7	1.80E-04	6.20E-03	6.40E-05	4.193820026
	INTERPRO	Beta tubulin	RT		6	0.5	7.90E-04	2.10E-02	6.70E-05	4.173925197
	INTERPRO	"Nucleic acid binding, OB-fold, tRNA/helicase-type"	RT		5	0.4	1.20E-03	3.10E-02	7.10E-05	4.148741651
	INTERPRO	"FAD/NAD-linked reductase, dimerisation"	RT		5	0.4	1.20E-03	3.10E-02	7.10E-05	4.148741651
	INTERPRO	"Histidine kinase-like ATPase, ATP-binding domain"	RT		7	0.5	6.60E-04	1.80E-02	7.40E-05	4.13076828
	INTERPRO	"Actinin-type, actin-binding, conserved site"	RT		8	0.6	6.50E-04	1.80E-02	9.30E-05	4.031517051
	INTERPRO	Like-Sm (LSM) domain	RT		8	0.6	6.50E-04	1.80E-02	9.30E-05	4.031517051
	INTERPRO	"Isocitrate/isopropylmalate dehydrogenase, conserved site"	RT		4	0.3	2.90E-03	6.20E-02	1.00E-04	4
	INTERPRO	"Pyridine nucleotide-disulphide oxidoreductase, class I, active site"	RT		4	0.3	2.90E-03	6.20E-02	1.00E-04	4
	INTERPRO	Rpn11/EIF3F C-terminal domain	RT		4	0.3	2.90E-03	6.20E-02	1.00E-04	4
	INTERPRO	"Pyridine nucleotide-disulphide oxidoreductase, dimerisation"	RT		4	0.3	2.90E-03	6.20E-02	1.00E-04	4
	INTERPRO	"Aminoacyl-tRNA synthetase, class II (D/K/N)"	RT		4	0.3	2.90E-03	6.20E-02	1.00E-04	4
	INTERPRO	Porin domain	RT		4	0.3	2.90E-03	6.20E-02	1.00E-04	4
	INTERPRO	Isopropylmalate dehydrogenase-like domain	RT		4	0.3	2.90E-03	6.20E-02	1.00E-04	4
	INTERPRO	Eukaryotic porin/Tom40	RT		4	0.3	2.90E-03	6.20E-02	1.00E-04	4
	INTERPRO	"Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain"	RT		6	0.5	1.20E-03	3.10E-02	1.20E-04	3.920818754
	INTERPRO	JAB1/Mov34/MPN/PAD-1	RT		6	0.5	1.20E-03	3.10E-02	1.20E-04	3.920818754
	INTERPRO	"Ubiquitin-conjugating enzyme, E2"	RT		11	0.8	6.40E-04	1.80E-02	1.40E-04	3.853871964
	INTERPRO	Histone H5	RT		5	0.4	2.10E-03	5.00E-02	1.50E-04	3.823908741
	INTERPRO	Prefoldin	RT		5	0.4	2.10E-03	5.00E-02	1.50E-04	3.823908741
	INTERPRO	SAP domain	RT		8	0.6	1.10E-03	3.00E-02	1.80E-04	3.744727495
	INTERPRO	Ribonucleoprotein LSM domain	RT		7	0.5	1.70E-03	4.20E-02	2.50E-04	3.602059991
	INTERPRO	Heat shock chaperonin-binding	RT		5	0.4	3.30E-03	7.00E-02	2.80E-04	3.552841969
	INTERPRO	Heat shock protein Hsp90	RT		6	0.5	2.50E-03	5.90E-02	3.00E-04	3.522878745
	INTERPRO	"Valyl/Leucyl/Isoleucyl-tRNA synthetase, class Ia, editing domain"	RT		4	0.3	5.50E-03	1.10E-01	3.00E-04	3.522878745
	INTERPRO	"Valyl/Leucyl/Isoleucyl-tRNA synthetase, class I, anticodon-binding"	RT		4	0.3	5.50E-03	1.10E-01	3.00E-04	3.522878745
	INTERPRO	"Aminoacyl-tRNA synthetase, class Ia"	RT		4	0.3	5.50E-03	1.10E-01	3.00E-04	3.522878745
	INTERPRO	"Proteasome activator pa28, REG alpha subunit"	RT		3	0.2	1.30E-02	2.30E-01	3.20E-04	3.494850022
	INTERPRO	"Proteasome activator pa28, REG beta subunit"	RT		3	0.2	1.30E-02	2.30E-01	3.20E-04	3.494850022
	INTERPRO	"Proteasome activator pa28, REG alpha/beta subunit"	RT		3	0.2	1.30E-02	2.30E-01	3.20E-04	3.494850022
	INTERPRO	"Porin, eukaryotic type"	RT		3	0.2	1.30E-02	2.30E-01	3.20E-04	3.494850022
	INTERPRO	ADF/Cofilin/Destrin	RT		3	0.2	1.30E-02	2.30E-01	3.20E-04	3.494850022
	INTERPRO	Translation elongation factor EF1B/ribosomal protein S6	RT		3	0.2	1.30E-02	2.30E-01	3.20E-04	3.494850022
	INTERPRO	"Ribosomal protein S5 domain 2-type fold, subgroup"	RT		7	0.5	2.30E-03	5.40E-02	3.50E-04	3.455931956
	INTERPRO	Ubiquitin-conjugating enzyme/RWD-like	RT		12	0.9	2.00E-03	4.90E-02	5.70E-04	3.244125144
	INTERPRO	Ribosomal protein L2 domain 2	RT		7	0.5	3.80E-03	7.80E-02	6.50E-04	3.187086643
	INTERPRO	Band 7 protein	RT		5	0.4	7.00E-03	1.40E-01	8.00E-04	3.096910013
	INTERPRO	Phosphoribosyltransferase domain	RT		5	0.4	7.00E-03	1.40E-01	8.00E-04	3.096910013
