Protein IDs,Protein names,Gene names,Razor + unique peptides,Sequence coverage [%],Mol. weight [kDa],Sequence length,Q-value,Score,Intensity,Peptide IDs,Evidence IDs,Best MS/MS
Q99PM9,Uridine-cytidine kinase 2;Uridine-cytidine kinase 1,Uck2;Uck1,2,6.9,29.404,261,0.0052239,1.8863,544380.0,9518;17451,63314;63315;115994;115995;115996;115997;115998,76361
Q99PT1,Rho GDP-dissociation inhibitor 1,Arhgdia,3,17.6,23.407,204,0.0,10.675,11873000.0,365;13931;14824,2509;2510;2511;2512;91277;91278;91279;91280;91281;91282;97090;97091,3017
Q99PV0,Pre-mRNA-processing-splicing factor 8,Prpf8,10,6.2,273.61,2335,0.0,36.801,3133400.0,2378;3486;3683;7573;10824;14287;14808;16732;17393;17730,16559;16560;23414;23415;23416;24454;24455;24456;24457;50244;71983;93660;93661;93662;93663;93664;93665;96934;96935;96936;111058;115615;117902;117903;117904;117905,20088
Q9CPP6,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,Ndufa5,4,44.8,13.36,116,0.0,30.549,31343000.0,8775;10816;15504;18032,58666;58667;58668;58669;58670;58671;58672;58673;58674;58675;58676;71927;101642;101643;101644;101645;101646;101647;101648;101649;101650;101651;101652;101653;101654;101655;101656;101657;101658;120138;120139,70812
Q9CPQ1,Cytochrome c oxidase subunit 6C,Cox6c,4,39.5,8.4689,76,0.0,4.2444,39005000.0,594;1688;5206;14366,4054;4055;4056;4057;12156;12157;12158;12159;12160;12161;12162;33605;33606;94061,4897
Q9CPQ3,Mitochondrial import receptor subunit TOM22 homolog,Tomm22,5,62.0,15.537,142,0.0,155.13,16609000.0,20;353;10540;11057;13080,91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;2401;2402;70106;70107;70108;70109;70110;70111;70112;70113;73625;73626;73627;73628;73629;73630;73631;73632;73633;86541,118
Q9CPQ8,"ATP synthase subunit g, mitochondrial",Atp5l,2,31.1,11.424,103,0.0,3.8766,72502000.0,1219;16032,8899;105674;105675;105676;105677;105678;105679;105680;105681;105682;105683;105684;105685;105686;105687;105688;105689;105690;105691;105692;105693;105694;105695;105696;105697;105698,10759
Q9CPR4,60S ribosomal protein L17,Rpl17,5,31.5,21.397,184,0.0,53.308,181480000.0,4469;6354;13345;13460;17997,29228;29229;29230;29231;29232;29233;29234;41575;41576;41577;41578;41579;41580;41581;41582;41583;41584;41585;41586;41587;41588;41589;41590;41591;41592;41593;41594;87878;87879;88485;88486;88487;88488;88489;88490;88491;88492;88493;88494;119903;119904;119905;119906;119907,35444
Q9CPS6,Histidine triad nucleotide-binding protein 3,Hint3,2,13.9,18.787,165,0.0052142,1.8675,56289.0,14848;15680,97194;103013,116893
Q9CPU0,Lactoylglutathione lyase,Glo1,9,57.1,20.809,184,0.0,43.416,635910000.0,1470;2226;5080;6069;6336;9138;13403;13976;16447,10761;10762;10763;10764;10765;10766;10767;10768;10769;10770;10771;10772;10773;10774;10775;10776;10777;10778;10779;15166;15167;15168;15169;15170;15171;15172;15173;15174;15175;15176;15177;32772;32773;39412;39413;41424;41425;41426;41427;41428;41429;41430;41431;41432;41433;41434;61028;61029;61030;61031;61032;61033;61034;61035;61036;61037;88162;88163;88164;88165;88166;91488;91489;91490;91491;108724;108725;108726;108727;108728;108729;108730;108731;108732;108733;108734;108735,13199
Q9CPV4,Glyoxalase domain-containing protein 4,Glod4,13,49.0,33.316,298,0.0,46.287,132920000.0,955;3183;4199;4541;5509;7413;9352;9911;13563;14077;14260;15713;17005,6799;6800;6801;6802;21644;21645;21646;21647;27673;27674;27675;27676;27677;27678;29508;29509;29510;29511;29512;29513;29514;35601;35602;35603;35604;35605;49097;49098;49099;49100;62310;62311;66101;66102;66103;89046;92199;92200;92201;93381;93382;103238;103239;103240;103241;103242;103243;103244;103245;112797,8235
Q9CPW4,Actin-related protein 2/3 complex subunit 5,Arpc5,5,51.7,16.288,151,0.0,60.695,4913600.0,817;5634;6053;13039;15962,5756;5757;5758;5759;5760;5761;36401;36402;36403;36404;39259;39260;39261;39262;39263;39264;39265;86322;86323;105256;105257,7018
Q9CPX6,Ubiquitin-like-conjugating enzyme ATG3,Atg3,3,13.1,35.796,314,0.0,17.352,4697600.0,220;897;5673,1609;1610;6405;6406;6407;6408;6409;6410;6411;6412;6413;6414;36682;36683;36684,1914
Q9CPY7,Cytosol aminopeptidase,Lap3,22,55.5,56.141,519,0.0,323.31,968320000.0,289;1323;2536;4300;4897;6304;6456;6877;7202;9441;9721;9795;10262;11542;13314;13464;13466;14609;14937;15083;15160;17250,2096;9782;9783;9784;9785;9786;17670;17671;17672;17673;17674;17675;17676;17677;17678;17679;17680;17681;17682;17683;17684;17685;17686;17687;17688;17689;17690;17691;28104;28105;28106;28107;28108;28109;28110;28111;28112;28113;28114;28115;28116;28117;28118;28119;28120;28121;28122;28123;28124;28125;28126;28127;28128;28129;28130;31492;31493;31494;31495;41212;41213;41214;41215;41216;41217;41218;41219;41220;41221;41222;41223;41224;41225;41226;42338;42339;42340;42341;45179;45180;45181;45182;47549;47550;47551;47552;47553;47554;47555;47556;47557;47558;47559;47560;47561;47562;47563;47564;47565;47566;47567;62821;62822;62823;62824;62825;62826;62827;64650;64651;64652;64653;64654;64655;65097;65098;65099;65100;68294;68295;68296;68297;68298;68299;68300;68301;68302;68303;68304;68305;68306;68307;68308;68309;68310;68311;68312;68313;68314;68315;76994;76995;76996;76997;76998;76999;77000;77001;87714;87715;87716;87717;87718;87719;88508;88510;88511;88512;88513;88514;88515;95482;95483;95484;95485;95486;95487;95488;95489;95490;95491;95492;95493;95494;95495;95496;95497;97815;97816;97817;97818;97819;97820;97821;97822;97823;97824;97825;99006;99007;99008;99009;99010;99011;99012;99013;99014;99015;99510;99511;99512;99513;99514;99515;99516;99517;99518;99519;99520;99521;99522;99523;114565;114566;114567;114568;114569;114570;114571;114572,2484
Q9CQ40,"39S ribosomal protein L49, mitochondrial",Mrpl49,3,22.3,19.133,166,0.0,24.349,3043000.0,2888;3161;15333,19830;21504;21505;21506;21507;21508;21509;100547;100548,24044
Q9CQ54,NADH dehydrogenase [ubiquinone] 1 subunit C2,Ndufc2,3,25.8,14.164,120,0.0,18.643,100690000.0,2389;9731;15644,16635;16636;16637;16638;16639;16640;16641;64713;102699;102700;102701;102702;102703;102704;102705;102706;102707;102708;102709;102710;102711;102712;102713;102714;102715;102716;102717;102718,20187
Q9CQ60,6-phosphogluconolactonase,Pgls,6,38.9,27.254,257,0.0,31.819,13239000.0,2691;3874;10369;14942;17015;17416,18575;18576;25717;25718;25719;25720;25721;25722;25723;25724;25725;25726;68991;68992;68993;68994;68995;68996;68997;68998;68999;69000;69001;69002;69003;69004;69005;69006;69007;69008;69009;69010;69011;69012;69013;69014;69015;97868;97869;112864;115751;115752;115753;115754;115755;115756;115757;115758;115759;115760;115761,22455
Q9CQ62,"2,4-dienoyl-CoA reductase, mitochondrial",Decr1,8,31.3,36.213,335,0.0,97.895,476190000.0,2858;3726;5002;5140;5141;5402;15731;15739,19595;19596;19597;19598;19599;19600;19601;19602;19603;19604;19605;19606;19607;19608;19609;19610;19611;19612;19613;19614;19615;19616;19617;19618;19619;19620;19621;19622;19623;19624;19625;19626;24708;24709;24710;24711;24712;24713;24714;24715;24716;24717;24718;24719;32259;32260;32261;32262;32263;32264;32265;32266;32267;32268;32269;32270;32271;32272;32273;32274;32275;33191;33192;33193;33194;33195;33196;33197;33198;33199;33200;33201;33202;33203;33204;33205;33206;33207;33208;33209;33210;34874;34875;34876;34877;34878;34879;34880;34881;34882;34883;34884;34885;34886;34887;34888;34889;103360;103361;103362;103363;103364;103365;103366;103367;103368;103369;103370;103371;103372;103373;103374;103375;103376;103377;103492;103493;103494;103495;103496;103497;103498;103499;103500;103501;103502;103503;103504;103505;103506;103507;103508;103509;103510,23769
Q9CQ65,S-methyl-5-thioadenosine phosphorylase,Mtap,7,37.8,31.062,283,0.0,38.338,2581400.0,427;3672;7787;12378;14059;15461;15635,2890;24351;24352;24353;24354;24355;24356;24357;24358;24359;51676;51677;51678;51679;82118;92118;92119;92120;92121;101414;101415;101416;101417;102646;102647;102648,3485
Q9CQ75,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,Ndufa2,3,33.3,10.916,99,0.0,42.858,23234000.0,683;1100;15613,4724;4725;4726;4727;4728;4729;4730;4731;4732;7923;7924;7925;7926;7927;102455;102456;102457;102458;102459;102460;102461;102462;102463;102464;102465,5848
Q9CQ89,Protein CutA,Cuta,2,18.1,18.865,177,0.0,6.7242,982430.0,8882;15411,59247;101036;101037;101038;101039;101040,71461
Q9CQ91,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3,Ndufa3,2,41.7,9.3308,84,0.0,10.382,11192000.0,1483;2046,10865;10866;10867;10868;10869;10870;10871;14193;14194;14195;14196;14197;14198;14199;14200;14201;14202;14203;14204;14205;14206;14207;14208;14209,13317
Q9CQ92,Mitochondrial fission 1 protein,Fis1,2,18.4,17.008,152,0.0,57.389,39721000.0,6412;11254,42005;42006;42007;42008;42009;42010;74844;74845;74846;74847;74848;74849,50835
Q9CQA3,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",Sdhb,11,39.7,31.814,282,0.0,33.436,90183000.0,1781;2039;2748;7597;7986;10479;11143;11586;11850;13245;17793,12687;12688;14174;14175;14176;18846;18847;18848;18849;18850;18851;18852;18853;18854;18855;18856;18857;18858;18859;50367;50368;53063;53064;69699;69700;69701;69702;69703;69704;69705;74126;77299;77300;77301;77302;77303;77304;77305;79087;87329;87330;118313;118314;118315;118316;118317;118318;118319;118320;118321;118322;118323,15471
Q9CQC6,Basic leucine zipper and W2 domain-containing protein 1,Bzw1,7,20.3,48.043,419,0.0,11.581,2569900.0,441;2480;4217;5030;6046;10181;11714,2973;17283;27758;32497;39236;39237;67635;78151;78152,3611
Q9CQC7,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,Ndufb4,3,35.7,15.081,129,0.0,9.828,109870000.0,4848;16896;17743,31232;31233;31234;31235;31236;31237;31238;31239;112081;112082;112083;112084;112085;112086;112087;112088;112089;112090;117986;117987;117988;117989;117990;117991;117992;117993;117994;117995;117996;117997;117998;117999;118000;118001;118002;118003,37887
Q9CQC9,GTP-binding protein SAR1b,Sar1b,6,42.9,22.382,198,0.0,47.372,173270000.0,3676;4288;7588;10924;12457;15510,24387;24388;24389;24390;24391;24392;24393;24394;24395;24396;24397;24398;24399;24400;24401;24402;24403;24404;24405;24406;24407;24408;24409;24410;24411;24412;24413;24414;24415;24416;24417;24418;24419;24420;24421;24422;24423;24424;24425;24426;24427;24428;24429;24430;28029;28030;28031;28032;28033;28034;28035;28036;28037;28038;50334;50335;50336;50337;72684;72685;72686;72687;72688;72689;72690;72691;72692;72693;72694;72695;72696;72697;72698;82578;101672;101673;101674;101675;101676;101677;101678;101679;101680;101681;101682,29539
Q9CQE1,Protein NipSnap homolog 3B,Nipsnap3b,7,37.7,28.308,247,0.0,60.743,75488000.0,3880;4592;5316;12579;12973;15252;16274,25778;29755;29756;29757;29758;29759;29760;29761;29762;29763;29764;29765;34318;34319;34320;34321;34322;83500;83501;83502;85960;100039;100040;100041;100042;100043;100044;100045;100046;107450,31218
Q9CQE8,UPF0568 protein C14orf166 homolog,,5,27.9,28.152,244,0.0,30.87,29198000.0,7036;7157;10024;10763;11717,46375;47156;47157;47158;47159;47160;66701;66702;66703;66704;66705;66706;66707;66708;66709;66710;66711;66712;66713;66714;66715;66716;66717;66718;71563;71564;71565;71566;71567;78160;78161;78162;78163;78164,56049
Q9CQF0,"39S ribosomal protein L11, mitochondrial",Mrpl11,2,15.1,20.68,192,0.0,4.0655,746160.0,633;3347,4295;22635,5170
Q9CQF4,Uncharacterized protein C6orf203 homolog,,2,11.7,27.847,240,0.0,9.904,896060.0,13692;16158,89821;89822;106628,107949
Q9CQF9,Prenylcysteine oxidase,Pcyox1,8,24.0,56.494,505,0.0,56.367,78960000.0,578;1836;10189;11372;11862;16814;17368;17973,3922;3923;3924;3925;12975;12976;67727;67728;67729;67730;67731;67732;67733;67734;67735;67736;75769;75770;79194;111643;115495;119741;119742;119743;119744;119745;119746;119747,4742
Q9CQH3,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",Ndufb5,3,16.9,21.71,189,0.0,32.997,120960000.0,5882;12745;15114,38147;38148;38149;38150;38151;38152;38153;38154;38155;38156;84602;84603;99251;99252;99253;99254;99255;99256;99257;99258,46109
Q9CQH7,Transcription factor BTF3 homolog 4,Btf3l4,5,52.5,17.27,158,0.0,30.339,36684000.0,1182;2048;8937;9049;12633,8615;8616;8617;8618;14220;14221;14222;14223;14224;59615;59616;60321;60322;60323;60324;60325;60326;60327;60328;60329;60330;83829;83830;83831;83832;83833;83834;83835;83836;83837;83838;83839;83840;83841;83842,10398
Q9CQI3,Glia maturation factor beta,Gmfb,4,35.2,16.723,142,0.0,12.12,460920.0,11032;11033;12338;13693,73496;73497;73498;73499;81876;81877;89823;89824;89825,88699
Q9CQJ6,Density-regulated protein,Denr,3,21.2,22.166,198,0.0,44.606,2066700.0,9104;12972;17378,60830;60831;85958;85959;115559;115560,73397
Q9CQJ8,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9,Ndufb9,3,26.8,21.984,179,0.0,10.974,10136000.0,468;13157;16721,3143;86909;86910;86911;86912;86913;86914;110970;110971;110972;110973;110974;110975;110976;110977;110978;110979;110980;110981,3818
Q9CQK7,RWD domain-containing protein 1,Rwdd1,2,14.4,27.785,243,0.00040469,2.6501,324130.0,4978;17909,32090;32091;119184,38877
Q9CQM5,Thioredoxin domain-containing protein 17,Txndc17,4,47.2,14.015,123,0.0,11.449,13580000.0,1452;8493;10915;14604,10705;10706;56788;56789;56790;56791;72652;72653;95464;95465;95466;95467;95468;95469;95470;95471;95472,13128
Q9CQM9,Glutaredoxin-3,Glrx3,5,22.8,37.778,337,0.0,30.162,14966000.0,68;2807;4080;9238;17580,508;19382;19383;26975;26976;26977;26978;26979;26980;61687;61688;61689;61690;61691;61692;116800;116801;116802;116803;116804,592
Q9CQN1,"Heat shock protein 75 kDa, mitochondrial",Trap1,22,40.8,80.208,706,0.0,266.06,123030000.0,499;1278;2181;2506;3841;4136;4156;4173;4620;5069;6767;7172;8228;9220;9921;10227;10889;12746;13449;13902;14774;17594,3335;3336;3337;3338;3339;3340;3341;3342;3343;3344;3345;9466;9467;9468;9469;9470;9471;9472;9473;9474;9475;14846;17444;17445;17446;17447;17448;17449;17450;17451;17452;17453;17454;17455;17456;25497;25498;25499;27357;27358;27482;27483;27484;27485;27569;27570;27571;27572;27573;27574;27575;27576;29925;29926;29927;29928;32730;32731;32732;32733;44472;44473;47285;47286;47287;47288;47289;47290;54762;61552;61553;61554;61555;61556;66181;66182;66183;66184;66185;68024;68025;68026;72446;72447;72448;72449;72450;72451;72452;72453;72454;72455;72456;84604;84605;84606;84607;84608;84609;84610;88421;88422;91116;96730;116884;116885;116886;116887;116888;116889;116890;116891;116892;116893;116894;116895;116896;116897;116898;116899;116900;116901,4044
Q9CQN7,"39S ribosomal protein L41, mitochondrial",Mrpl41,2,18.5,15.261,135,0.0,6.6007,13070000.0,904;1149,6454;6455;8370;8371;8372,7837
Q9CQQ7,"ATP synthase F(0) complex subunit B1, mitochondrial",Atp5f1,9,30.1,28.948,256,0.0,50.272,96054000.0,3632;7381;7458;8707;9231;9634;13086;13412;17639,24018;24019;24020;48818;48819;48820;48821;48822;48823;48824;48825;48826;48827;49522;49523;49524;49525;49526;49527;49528;49529;58259;58260;58261;58262;58263;58264;58265;58266;61624;61625;61626;61627;61628;64150;64151;64152;64153;64154;64155;86561;86562;86563;86564;86565;86566;88194;88195;88196;117348;117349;117350;117351;117352;117353;117354;117355;117356;117357,29009
Q9CQR2,40S ribosomal protein S21,Rps21,3,41.0,9.1413,83,0.0,7.6872,35510000.0,11339;11581;15655,75513;75514;75515;75516;75517;77232;77233;77234;77235;77236;77237;77238;77239;77240;77241;77242;77243;77244;77245;77246;102843;102844;102845;102846;102847;102848;102849;102850;102851;102852;102853;102854;102855,91072
Q9CQR4,"Acyl-coenzyme A thioesterase 13;Acyl-coenzyme A thioesterase 13, N-terminally processed",Acot13,3,21.4,15.183,140,0.0,13.283,85394000.0,14403;15111;17017,94363;99246;99247;112876;112877;112878;112879;112880;112881;112882;112883;112884,113408
Q9CQR6,"Serine/threonine-protein phosphatase 6 catalytic subunit;Serine/threonine-protein phosphatase 6 catalytic subunit, N-terminally processed",Ppp6c,3,17.4,35.159,305,0.0,9.3365,1103400.0,5763;14959;17022,37247;97961;97962;97963;97964;112912;112913;112914,45041
Q9CQS8,Protein transport protein Sec61 subunit beta,Sec61b,2,21.9,9.9583,96,0.0,7.0936,115680000.0,5732;15523,37077;37078;37079;37080;37081;37082;37083;37084;37085;37086;101759;101760;101761;101762;101763;101764;101765;101766;101767,44840
Q9CQT1,Methylthioribose-1-phosphate isomerase,Mri1,4,10.6,39.41,369,0.0,7.1569,1716100.0,2643;4892;6908;13903,18250;18251;18252;31483;31484;45398;45399;45400;45401;91117,22082
Q9CQU0,Thioredoxin domain-containing protein 12,Txndc12,3,21.8,19.048,170,0.0,8.8793,28618000.0,2100;8041;16864,14415;53417;53418;111965;111966;111967;111968;111969,17495
Q9CQU3,Protein RER1,Rer1,4,24.5,22.988,196,0.0,44.874,14357000.0,9662;13643;13644;15944,64371;64372;64373;64374;64375;64376;89587;89588;89589;89590;105160;105161,77683
Q9CQV1,Mitochondrial import inner membrane translocase subunit TIM16,Pam16,2,32.0,13.784,125,0.0,6.9203,437900.0,590;12950,4022;85882;85883,4856
Q9CQV8,"14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed",Ywhab,9,58.5,28.086,246,0.0,230.65,108760000.0,1655;2828;3054;4024;7605;12062;13294;14683;17516;17799;17831,11972;19515;20836;20837;20838;20839;20840;20841;20842;20843;20844;20845;20846;20847;20848;20849;20850;20851;20852;20853;26716;26717;26718;50396;50397;50398;50399;50400;50401;50402;50403;50404;50405;50406;50407;50408;50409;50410;50411;50412;50413;50414;50415;50416;50417;50418;50419;80251;80252;80253;80254;80255;80256;80257;87550;87551;87552;87553;87554;87555;87556;87557;95934;95935;95936;95937;95938;95939;95940;95941;95942;95943;95944;95945;95946;95947;95948;95949;95950;95951;95952;95953;95954;95955;116392;116393;118371;118372;118373;118374;118375;118376;118377;118378;118379;118643;118644;118645;118646,14634
Q9CQW2,ADP-ribosylation factor-like protein 8B,Arl8b,3,22.0,21.539,186,0.0,8.9033,3095900.0,2697;11514;11837,18589;18590;76793;76794;76795;79024;79025;79026;79027,22469
Q9CQX2,Cytochrome b5 type B,Cyb5b,5,58.2,16.318,146,0.0,100.24,111280000.0,1480;5350;12279;13371;16012,10853;34535;34536;34537;34538;34539;34540;34541;34542;34543;34544;34545;34546;34547;34548;34549;34550;34551;34552;34553;34554;34555;34556;34557;34558;34559;34560;34561;34562;34563;34564;34565;34566;34567;34568;34569;81563;81564;81565;81566;81567;81568;81569;81570;81571;81572;81573;81574;81575;81576;81577;81578;81579;81580;81581;81582;81583;81584;81585;81586;81587;88012;88013;88014;88015;88016;88017;88018;88019;105521;105522;105523;105524;105525;105526;105527,13303
Q9CQY5,Magnesium transporter protein 1,Magt1,3,8.4,37.969,335,0.0,4.3197,1545700.0,312;6093;16931,2243;2244;39648;112328;112329,2658
Q9CQZ5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,Ndufa6,3,25.2,15.283,131,0.0,13.841,31757000.0,11290;12855;17078,75130;75131;75132;75133;85352;85353;113317;113318;113319;113320;113321;113322;113323;113324,90630
Q9CQZ6,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,Ndufb3,2,17.3,11.692,104,0.0,3.8328,53979000.0,7658;11288,50693;50694;50695;50696;50697;50698;50699;50700;50701;50702;75114;75115;75116;75117;75118;75119,61215
Q9CR00,26S proteasome non-ATPase regulatory subunit 9,Psmd9,3,16.7,24.72,222,0.0,29.534,8502800.0,21;315;6265,106;107;108;109;110;111;112;113;2251;2252;2253;40847;40848;40849;40850;40851;40852,127
Q9CR09,Ubiquitin-fold modifier-conjugating enzyme 1,Ufc1,4,21.0,19.481,167,0.0,6.2267,12468000.0,7513;9855;12282;17156,49848;49849;49850;49851;49852;49853;65703;65704;81591;81592;113935;113936;113937;113938,60173
Q9CR16,Peptidyl-prolyl cis-trans isomerase D,Ppid,10,28.1,40.742,370,0.0,16.699,68874000.0,771;1268;2354;3795;4832;5064;7368;8069;9095;16098,5352;5353;5354;5355;9418;9419;16388;16389;25189;25190;25191;25192;31140;31141;32674;48779;48780;53599;53600;53601;53602;53603;53604;53605;53606;60679;60680;60681;106170;106171,6557
Q9CR21,"Acyl carrier protein, mitochondrial",Ndufab1,2,14.7,17.37,156,0.0,6.8339,14674000.0,10175;10747,67578;67579;67580;67581;67582;67583;67584;67585;67586;67587;67588;67589;67590;67591;67592;67593;67594;67595;67596;67597;67598;67599;67600;67601;71471;71472;71473;71474;71475;71476;71477,81619
Q9CR57,60S ribosomal protein L14,Rpl14,5,25.8,23.564,217,0.0,34.059,160860000.0,82;1036;1821;10883;15841,569;570;571;572;573;574;575;576;577;578;579;580;581;582;583;7443;7444;7445;7446;7447;7448;7449;12907;12908;12909;12910;12911;12912;72381;72382;72383;72384;72385;72386;72387;72388;72389;72390;72391;72392;72393;72394;72395;72396;72397;72398;72399;104353,662
Q9CR61,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,Ndufb7,5,49.6,16.331,137,0.0,28.426,100070000.0,3012;7069;8309;15801;17847,20586;20587;20588;20589;20590;46563;46564;46565;46566;46567;46568;55492;55493;55494;55495;104052;104053;104054;104055;118718;118719;118720;118721;118722;118723;118724;118725;118726;118727;118728,24912
Q9CR62,Mitochondrial 2-oxoglutarate/malate carrier protein,Slc25a11,8,28.3,34.155,314,0.0,68.389,29736000.0,150;1670;6328;9625;10803;11907;12392;15449,1065;12033;12034;12035;12036;41403;41404;41405;64069;64070;71818;71819;71820;71821;71822;71823;71824;79430;79431;79432;79433;79434;79435;79436;79437;82188;82189;82190;82191;82192;82193;101299;101300;101301;101302;101303;101304;101305;101306,1219
Q9CR67,Transmembrane protein 33,Tmem33,4,13.8,28.031,247,0.0,4.3878,24373000.0,6697;10362;10733;12037,43890;43891;68929;68930;71382;71383;71384;71385;71386;71387;71388;71389;71390;80136;80137;80138,53191
Q9CR68,"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11",Uqcrfs1,8,33.2,29.367,274,0.0,79.465,49692000.0,3929;6820;10619;11468;12664;12679;13829;16704,26022;26023;26024;26025;26026;26027;26028;26029;26030;44853;44854;44855;44856;44857;44858;44859;44860;44861;44862;44863;44864;70691;76538;76539;76540;76541;84071;84072;84073;84074;84075;84076;84077;84078;84079;84080;84174;84175;84176;84177;84178;84179;84180;84181;84182;84183;84184;84185;90661;90662;110884;110885;110886;110887,31499
Q9CR98,Protein FAM136A,Fam136a,5,46.4,15.674,138,0.0,8.5375,5669900.0,443;1785;1846;11568;16799,2980;2981;12736;12737;13022;13023;77175;77176;77177;77178;111554;111555;111556,3620
Q9CRB2,H/ACA ribonucleoprotein complex subunit 2,Nhp2,2,21.6,17.247,153,0.0,45.716,747070.0,116;4185,876;877;27620;27621;27622;27623;27624;27625,1004
Q9CRB3,5-hydroxyisourate hydrolase,Urah,6,60.2,13.559,118,0.0,19.363,67797000.0,1448;1834;9249;9458;11193;15488,10687;10688;10689;10690;10691;10692;10693;10694;10695;10696;10697;10698;10699;12970;61767;61768;61769;61770;61771;61772;61773;61774;61775;61776;61777;61778;61779;61780;61781;61782;61783;61784;61785;61786;61787;61788;61789;61790;61791;61792;62931;62932;62933;74411;74412;101565;101566,13112
Q9CRB8,Mitochondrial fission process protein 1,Mtfp1,2,14.5,18.314,166,0.00040883,2.7649,233470.0,14532;17796,94979;94980;94981;94982;118352;118353,114102
Q9CRB9,MICOS complex subunit Mic19,Chchd3,3,17.2,26.334,227,0.0,44.917,131020000.0,15708;17600;18013,103207;103208;103209;103210;103211;103212;116941;116942;116943;116944;116945;116946;116947;116948;116949;116950;116951;116952;116953;116954;120040;120041;120042;120043;120044,124329
Q9CRD0,OCIA domain-containing protein 1,Ociad1,4,27.5,27.61,247,0.0,92.041,36448000.0,5039;9368;12629;14575,32526;32527;32528;32529;62377;62378;62379;62380;62381;83798;83799;83800;83801;83802;83803;83804;83805;83806;83807;83808;83809;83810;83811;83812;95224;95225;95226;95227,39370
Q9CRD2,ER membrane protein complex subunit 2,Emc2,5,22.2,34.934,297,0.0,18.736,2239000.0,2055;8105;12288;17513;18049,14239;14240;53816;53817;53818;81651;81652;116381;116382;120235;120236;120237;120238;120239,17290
Q9CRT8,Exportin-T,Xpot,3,4.2,109.73,963,0.0,11.535,201110.0,2705;11746;17986,18612;18613;78388;119832,22492
Q9CVB6,Actin-related protein 2/3 complex subunit 2,Arpc2,10,31.7,34.357,300,0.0,56.705,46997000.0,2022;2033;2843;3023;3302;4212;7896;11762;16115;17623,14091;14092;14153;14154;19548;19549;19550;19551;19552;19553;20654;20655;20656;20657;20658;20659;20660;22260;22261;27733;52362;78458;78459;78460;78461;106318;106319;106320;106321;106322;117246;117247,17104
Q9CW03,Structural maintenance of chromosomes protein 3,Smc3,3,2.7,141.55,1217,0.0,4.6078,61278.0,8683;9209;15876,58152;61532;104637;104638,70218
Q9CW42,Mitochondrial amidoxime-reducing component 1,Marc1,11,42.4,37.978,340,0.0,92.026,204820000.0,1813;1992;2669;2976;4409;6443;9065;10562;15102;16156;16253,12863;12864;12865;12866;13854;13855;13856;13857;13858;13859;13860;13861;13862;13863;13864;13865;13866;13867;13868;13869;18431;18432;18433;18434;18435;18436;18437;18438;18439;18440;18441;18442;18443;18444;18445;18446;18447;18448;18449;18450;18451;18452;18453;18454;18455;18456;20392;20393;20394;20395;20396;20397;20398;20399;20400;20401;20402;20403;20404;20405;20406;20407;20408;20409;20410;20411;20412;20413;20414;20415;20416;20417;20418;20419;20420;20421;20422;20423;28907;28908;28909;42239;42240;42241;42242;42243;42244;42245;42246;60434;60435;60436;60437;60438;60439;60440;60441;60442;60443;60444;60445;60446;60447;70257;99168;99169;99170;99171;99172;99173;99174;99175;99176;106624;106625;106626;107302;107303;107304,15675
Q9CWD8,Iron-sulfur protein NUBPL,Nubpl,2,11.3,34.139,319,0.000392,2.2756,163330.0,1579;9012,11477;60089,14050
Q9CWJ9,Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase,Atic,15,40.0,64.217,592,0.0,127.57,61710000.0,387;526;1221;2346;3226;4785;7367;9137;10662;11618;13848;14974;15156;17050;17281,2592;2593;2594;2595;2596;2597;2598;3546;3547;3548;3549;3550;3551;3552;3553;3554;3555;3556;8902;8903;8904;16339;16340;16341;16342;16343;16344;21818;21819;21820;21821;21822;21823;21824;30802;48770;48771;48772;48773;48774;48775;48776;48777;48778;61021;61022;61023;61024;61025;61026;61027;70931;70932;77528;77529;77530;77531;77532;90738;90739;98138;98139;98140;98141;99493;99494;99495;99496;99497;99498;99499;113070;113071;114734;114735;114736;114737;114738;114739;114740;114741;114742;114743;114744;114745;114746;114747;114748;114749;114750;114751,3116
Q9CWK8,Sorting nexin-2,Snx2,8,20.8,58.47,519,0.0,25.784,19178000.0,1013;3581;4151;7266;11508;13448;17783;18102,7306;7307;23819;23820;27448;27449;27450;48065;48066;48067;76733;88420;118261;120601;120602,8868
